platform,content_id,content_type,upload_date,author_username,author_followers,likes,comments,shares,views,engagement_rate,hashtags,sentiment_score,trend_category,video_duration,thumbnail_clicks,subscribers_gained,retweets,quote_tweets,impressions,saves,story_views,is_sponsored,music_used,duets,challenge_tag
YouTube,YO_141314,short_video,2024-06-04 10:31:38,@lisafuller,1403665,26869,7205,11292,495531,9.16,"['#Life', '#Fashion']",-0.89,Education,14.89,4886.0,432.0,,,,,,,,,
Facebook,FA_175768,image,2024-11-11 01:18:31,@mbrown,8188,31405,4461,15469,798737,6.43,"['#Fashion', '#Gaming']",0.43,Tech,,,,,,,,,,,,
YouTube,YO_103080,reel,2024-12-15 16:56:39,@yrodriguez,1623711,13167,7044,5151,905776,2.8,"['#Gaming', '#Tech']",0.25,Tech,12.05,737.0,618.0,,,,,,,,,
YouTube,YO_486807,reel,2024-10-21 16:34:27,@allen44,747971,34133,7926,16298,795146,7.34,"['#Tech', '#Fit']",-0.38,Gaming,55.58,9316.0,371.0,,,,,,,,,
Instagram,IN_856468,image,2024-04-18 15:30:21,@lisa55,1069090,49374,6769,2123,903341,6.45,"['#Tech', '#Fashion']",-0.74,Gaming,,,,,,,414.0,7774.0,True,,,
YouTube,YO_446716,video,2024-09-28 17:24:19,@robinsonnathan,1798207,32253,3959,13046,706951,6.97,"['#Fit', '#Life']",-0.12,Gaming,4.38,6805.0,430.0,,,,,,,,,
LinkedIn,LI_222141,video,2024-02-06 06:14:45,@heatherharris,1288528,12286,5999,12876,580399,5.37,"['#Fit', '#Tech']",0.12,Gaming,,,,,,,,,,,,
LinkedIn,LI_289859,video,2024-12-23 18:46:21,@kimberlybryant,1706282,30213,1630,10029,43901,95.38,"['#Tech', '#Life']",-0.38,Tech,,,,,,,,,,,,
Twitter,TW_126552,video,2024-01-18 19:12:44,@christopherolsen,838299,14286,6439,13136,823666,4.11,"['#Life', '#Gaming']",0.52,Gaming,,,,2614.0,1657.0,661732.0,,,,,,
YouTube,YO_286103,reel,2024-04-20 21:53:17,@austinbeasley,1160075,24168,3924,5087,755038,4.39,"['#Fashion', '#Tech']",0.65,Fashion,58.51,9100.0,472.0,,,,,,,,,
Facebook,FA_331348,video,2024-07-07 23:10:12,@gregorysmith,1467184,16784,8238,14411,145097,27.18,"['#Fit', '#Life']",-0.45,Fashion,,,,,,,,,,,,
TikTok,TI_349119,video,2024-04-05 07:05:35,@nelsonkellie,1385474,35071,2570,1414,804869,4.85,"['#Tech', '#Fashion']",0.52,Fitness,,,,,,,,,,face,419.0,#catch
TikTok,TI_842665,video,2024-05-07 05:29:31,@shannoncrane,997715,24588,589,16003,997235,4.13,"['#Gaming', '#Fit']",0.09,Fashion,,,,,,,,,,manage,257.0,#particular
YouTube,YO_856880,image,2024-10-20 15:51:11,@brandy71,1442217,43668,9668,15601,802627,8.59,"['#Life', '#Tech']",0.35,Fitness,1.46,5333.0,92.0,,,,,,,,,
Twitter,TW_423504,reel,2024-07-06 06:15:59,@gshort,736250,27887,3308,14175,636962,7.12,"['#Gaming', '#Life']",0.19,Fitness,,,,4798.0,790.0,754136.0,,,,,,
LinkedIn,LI_895544,video,2024-09-27 14:50:57,@adrianrichardson,201375,13305,6177,15057,733283,4.71,"['#Life', '#Gaming']",-0.52,Education,,,,,,,,,,,,
Twitter,TW_534356,image,2024-01-21 17:26:34,@dpatterson,1551235,47337,9453,9878,146014,45.66,"['#Fit', '#Gaming']",0.6,Gaming,,,,3972.0,1696.0,661460.0,,,,,,
LinkedIn,LI_283748,image,2024-12-22 09:31:45,@bmartinez,317314,7174,3576,18770,248862,11.86,"['#Life', '#Tech']",0.4,Education,,,,,,,,,,,,
Facebook,FA_271042,image,2024-02-03 14:25:19,@salinaseric,1363234,17530,5951,6111,504759,5.86,"['#Gaming', '#Fit']",0.37,Fashion,,,,,,,,,,,,
YouTube,YO_781325,video,2024-12-10 15:51:56,@powersthomas,239300,19578,6614,16879,661961,6.51,"['#Gaming', '#Fashion']",0.19,Tech,38.72,4257.0,168.0,,,,,,,,,
Facebook,FA_236598,video,2024-04-20 15:17:29,@michaelfuller,1631394,31827,8316,13643,366051,14.69,"['#Fashion', '#Gaming']",0.97,Education,,,,,,,,,,,,
Facebook,FA_837503,image,2024-04-18 21:28:32,@jeffreymartin,1210255,40299,2559,18888,589253,10.48,"['#Gaming', '#Fit']",-0.27,Education,,,,,,,,,,,,
Instagram,IN_939959,video,2024-05-15 09:10:19,@unelson,987235,25497,2295,13814,557214,7.47,"['#Tech', '#Fashion']",0.47,Education,,,,,,,3166.0,840.0,False,,,
Twitter,TW_266950,video,2024-06-01 19:41:30,@longmatthew,278594,31862,2513,19938,275868,19.69,"['#Tech', '#Gaming']",0.13,Tech,,,,4853.0,472.0,902422.0,,,,,,
TikTok,TI_862133,image,2024-06-27 10:16:01,@maria33,1849079,6797,3292,19253,327268,8.97,"['#Tech', '#Gaming']",-0.76,Gaming,,,,,,,,,,determine,343.0,#bar
YouTube,YO_647903,reel,2024-07-05 11:50:10,@sarahrodriguez,1565969,23831,4903,12796,804857,5.16,"['#Fit', '#Fashion']",0.08,Gaming,50.41,947.0,85.0,,,,,,,,,
TikTok,TI_585685,short_video,2024-08-09 13:12:23,@tamaraflores,796249,4171,2301,3128,721674,1.33,"['#Life', '#Fit']",0.71,Fitness,,,,,,,,,,including,163.0,#management
Twitter,TW_884982,video,2024-08-20 18:49:09,@jennyhood,1852781,35790,5235,9227,380741,13.2,"['#Fit', '#Tech']",0.59,Fashion,,,,335.0,573.0,973435.0,,,,,,
YouTube,YO_380174,reel,2024-07-26 19:37:12,@kathryn55,346581,4260,3375,17477,258097,9.73,"['#Gaming', '#Fashion']",0.61,Gaming,52.73,6826.0,272.0,,,,,,,,,
LinkedIn,LI_135223,reel,2024-02-27 15:19:23,@taylorjuan,1654633,12006,3085,13808,856583,3.37,"['#Fashion', '#Gaming']",0.75,Education,,,,,,,,,,,,
LinkedIn,LI_850044,image,2024-07-06 19:23:37,@bishopalicia,1788619,11937,6455,17321,995955,3.59,"['#Tech', '#Fit']",0.03,Fitness,,,,,,,,,,,,
LinkedIn,LI_269496,reel,2024-10-03 21:52:24,@nadams,1731892,36775,2301,8474,15288,311.03,"['#Gaming', '#Fit']",0.03,Education,,,,,,,,,,,,
LinkedIn,LI_641477,video,2024-08-24 01:22:54,@lisacolon,1546313,23294,1752,6023,999834,3.11,"['#Fashion', '#Gaming']",0.9,Fitness,,,,,,,,,,,,
YouTube,YO_982014,image,2024-07-11 14:21:16,@lmiranda,348755,14433,6603,5760,206227,12.99,"['#Fit', '#Life']",0.24,Fitness,44.44,5596.0,504.0,,,,,,,,,
TikTok,TI_209730,image,2024-11-19 10:18:17,@bmills,1499225,14786,3317,1990,674820,2.98,"['#Life', '#Fashion']",-0.94,Fitness,,,,,,,,,,business,349.0,#remain
YouTube,YO_526246,image,2024-04-06 02:23:22,@rachaelsullivan,560210,20141,5629,17868,163509,26.69,"['#Life', '#Fit']",-0.24,Fitness,28.76,6217.0,200.0,,,,,,,,,
TikTok,TI_590159,image,2024-08-10 03:32:30,@jasmine92,1092548,22734,3161,18567,485914,9.15,"['#Life', '#Fashion']",-0.35,Tech,,,,,,,,,,drop,78.0,#thus
LinkedIn,LI_372233,video,2024-06-03 10:43:28,@hudsonsherry,680199,23089,7785,14891,538958,8.49,"['#Fit', '#Gaming']",0.81,Fashion,,,,,,,,,,,,
TikTok,TI_296781,image,2024-05-13 23:04:20,@brownapril,1194076,43123,2227,16839,460101,13.52,"['#Gaming', '#Tech']",0.39,Gaming,,,,,,,,,,pay,11.0,#he
Facebook,FA_148213,video,2024-12-22 15:36:01,@romeroshannon,445733,6970,4567,18105,448266,6.61,"['#Fit', '#Tech']",-0.07,Fitness,,,,,,,,,,,,
Instagram,IN_385861,video,2024-08-14 05:59:30,@wford,895415,5744,9039,9842,905228,2.72,"['#Tech', '#Gaming']",0.86,Fashion,,,,,,,4784.0,12158.0,True,,,
Twitter,TW_457912,short_video,2024-07-16 17:32:24,@rebecca08,1458349,35958,4401,3830,251036,17.6,"['#Tech', '#Fashion']",-0.4,Gaming,,,,2004.0,562.0,971973.0,,,,,,
TikTok,TI_473491,image,2024-12-25 17:16:32,@ericfernandez,2936,18465,6383,11483,871793,4.17,"['#Life', '#Gaming']",-0.28,Fitness,,,,,,,,,,institution,496.0,#eye
TikTok,TI_383665,video,2024-09-02 07:00:59,@vrose,1281615,1321,7228,14594,593087,3.9,"['#Tech', '#Life']",0.86,Tech,,,,,,,,,,dog,122.0,#practice
Twitter,TW_416164,image,2024-12-13 22:57:41,@vanessaanderson,508782,34907,6957,2069,621482,7.07,"['#Fashion', '#Gaming']",0.28,Education,,,,1707.0,1434.0,920748.0,,,,,,
Twitter,TW_426708,video,2024-05-17 06:01:46,@amiller,1656653,25171,3706,2790,17151,184.64,"['#Gaming', '#Tech']",-0.8,Education,,,,3807.0,999.0,989636.0,,,,,,
TikTok,TI_348913,short_video,2024-10-12 19:35:40,@steven76,1388110,10734,9692,8812,656683,4.45,"['#Fit', '#Fashion']",0.64,Education,,,,,,,,,,point,95.0,#hour
TikTok,TI_292521,video,2024-10-29 01:51:52,@curtisamber,1370791,42796,4184,13892,174580,34.87,"['#Life', '#Fashion']",-0.66,Tech,,,,,,,,,,final,164.0,#form
Twitter,TW_334867,image,2024-12-20 15:40:10,@jacqueline42,1021334,46728,5449,7986,545719,11.02,"['#Fashion', '#Life']",-0.81,Gaming,,,,2494.0,153.0,713498.0,,,,,,
Instagram,IN_250998,video,2024-06-05 17:06:39,@rbarnes,1566040,24138,9857,19208,368994,14.42,"['#Tech', '#Life']",0.01,Tech,,,,,,,4537.0,3570.0,True,,,
Facebook,FA_753392,video,2024-07-12 18:27:39,@terri99,768390,44497,7959,3934,69457,81.19,"['#Life', '#Fit']",-0.57,Education,,,,,,,,,,,,
Facebook,FA_827064,image,2024-05-12 23:04:56,@heatheranderson,1019975,3308,1195,4543,179031,5.05,"['#Life', '#Fit']",-0.48,Tech,,,,,,,,,,,,
Instagram,IN_251166,reel,2024-11-18 17:31:56,@robert64,1465361,26412,8412,13589,420852,11.5,"['#Fit', '#Life']",-0.31,Gaming,,,,,,,715.0,5091.0,False,,,
Facebook,FA_392156,video,2024-06-18 20:59:13,@stephen42,886809,40837,147,9408,77883,64.7,"['#Gaming', '#Tech']",0.45,Gaming,,,,,,,,,,,,
LinkedIn,LI_551082,image,2024-06-19 08:39:34,@ufox,1319564,40076,350,17225,589843,9.77,"['#Tech', '#Gaming']",-0.85,Education,,,,,,,,,,,,
YouTube,YO_218450,video,2024-03-18 19:58:44,@martinferrell,1369828,26272,9331,5700,911740,4.53,"['#Tech', '#Fit']",-0.35,Fitness,30.47,1473.0,64.0,,,,,,,,,
YouTube,YO_653017,reel,2024-06-12 22:41:12,@elizabethnguyen,1243103,39597,9485,13275,201562,30.94,"['#Tech', '#Fashion']",0.21,Education,19.39,4793.0,481.0,,,,,,,,,
Twitter,TW_455882,image,2024-03-14 14:30:29,@lisarodriguez,473313,12133,6922,19841,484978,8.02,"['#Life', '#Gaming']",-0.24,Gaming,,,,3049.0,1199.0,61509.0,,,,,,
Facebook,FA_413520,video,2024-06-06 21:00:27,@jacqueline53,773207,30924,3517,6365,116758,34.95,"['#Tech', '#Fit']",0.24,Education,,,,,,,,,,,,
Facebook,FA_511251,video,2024-10-09 09:49:17,@adrianjones,37122,30308,5021,10957,811361,5.7,"['#Fit', '#Gaming']",-0.76,Education,,,,,,,,,,,,
YouTube,YO_856527,short_video,2024-04-22 19:40:24,@oavery,1508993,35984,7532,11786,28912,191.28,"['#Gaming', '#Tech']",0.91,Fashion,43.57,6382.0,804.0,,,,,,,,,
YouTube,YO_835091,short_video,2024-07-07 11:05:25,@feliciahenderson,1074794,16964,680,1744,224056,8.65,"['#Tech', '#Fit']",0.01,Fitness,59.09,482.0,769.0,,,,,,,,,
TikTok,TI_506629,reel,2024-06-25 01:12:18,@fcohen,573632,27476,9128,344,742406,4.98,"['#Gaming', '#Life']",-0.31,Education,,,,,,,,,,cut,114.0,#today
YouTube,YO_480585,video,2024-08-05 23:14:01,@eric09,15612,38123,6772,4703,659356,7.52,"['#Life', '#Fashion']",0.98,Gaming,28.33,7240.0,693.0,,,,,,,,,
TikTok,TI_401861,video,2024-12-18 05:50:09,@curtismegan,339145,23535,5742,13403,43655,97.77,"['#Gaming', '#Tech']",0.09,Gaming,,,,,,,,,,article,230.0,#ability
Twitter,TW_505872,video,2024-11-17 03:19:32,@amanda72,1961112,37764,599,18343,659908,8.59,"['#Fit', '#Life']",0.85,Tech,,,,1303.0,933.0,946876.0,,,,,,
LinkedIn,LI_438856,video,2024-03-30 14:18:50,@marthamaldonado,777667,37476,9390,2078,689786,7.1,"['#Fashion', '#Gaming']",0.54,Fashion,,,,,,,,,,,,
Twitter,TW_782694,reel,2024-10-16 10:27:51,@yyoung,268807,45303,4296,12370,263602,23.51,"['#Fashion', '#Fit']",0.29,Tech,,,,3824.0,1901.0,627689.0,,,,,,
Facebook,FA_970607,image,2024-11-03 20:52:01,@weissmary,424450,29172,9017,12336,917331,5.51,"['#Fashion', '#Life']",-0.54,Gaming,,,,,,,,,,,,
Twitter,TW_573056,short_video,2024-07-26 07:50:51,@alexandradougherty,1625122,11774,2561,10667,932317,2.68,"['#Fit', '#Gaming']",0.74,Gaming,,,,3462.0,925.0,686255.0,,,,,,
LinkedIn,LI_381448,short_video,2024-08-05 04:27:56,@charlespeterson,1847698,25200,6746,7816,219840,18.09,"['#Gaming', '#Fit']",-0.22,Gaming,,,,,,,,,,,,
TikTok,TI_612068,short_video,2024-08-14 22:30:34,@jacob70,986589,1019,2107,14389,643768,2.72,"['#Fit', '#Tech']",-0.88,Fitness,,,,,,,,,,provide,374.0,#buy
YouTube,YO_736455,short_video,2024-05-08 03:34:04,@katelyn79,283987,45268,1011,9969,350370,16.05,"['#Tech', '#Life']",0.84,Education,4.15,9476.0,116.0,,,,,,,,,
YouTube,YO_254061,short_video,2024-02-20 18:53:07,@logan29,1500612,32783,701,12721,441365,10.47,"['#Fashion', '#Tech']",-0.41,Gaming,19.43,408.0,80.0,,,,,,,,,
Twitter,TW_742530,video,2024-01-25 23:36:36,@fbrown,1841533,38683,8028,19747,877364,7.57,"['#Tech', '#Gaming']",-0.66,Fitness,,,,4418.0,645.0,620077.0,,,,,,
LinkedIn,LI_237840,image,2024-05-03 07:45:04,@turnermaria,386727,7392,8053,8021,696965,3.37,"['#Life', '#Tech']",0.83,Tech,,,,,,,,,,,,
TikTok,TI_643222,video,2024-03-30 00:32:56,@brownshane,23476,2371,8033,17244,335193,8.25,"['#Gaming', '#Fit']",0.93,Fitness,,,,,,,,,,painting,62.0,#leader
Instagram,IN_778460,image,2024-03-19 15:15:29,@lovegregory,421088,39351,1917,882,73959,56.99,"['#Gaming', '#Life']",0.86,Education,,,,,,,2182.0,19822.0,False,,,
TikTok,TI_155594,reel,2024-12-29 07:36:49,@esalazar,1549353,5483,4960,11290,130250,16.69,"['#Fashion', '#Tech']",-0.44,Gaming,,,,,,,,,,sure,20.0,#option
Instagram,IN_403801,short_video,2024-09-07 09:13:20,@brendawhite,1104277,48649,9854,1740,579586,10.39,"['#Gaming', '#Tech']",0.61,Education,,,,,,,1955.0,10608.0,True,,,
Facebook,FA_257851,video,2024-03-03 08:35:08,@ann92,294113,39705,910,1499,649640,6.48,"['#Fashion', '#Tech']",-0.98,Fashion,,,,,,,,,,,,
YouTube,YO_198876,short_video,2024-12-08 11:03:39,@antonio71,498256,38904,6685,15194,68849,88.28,"['#Fashion', '#Fit']",0.32,Gaming,19.32,7405.0,475.0,,,,,,,,,
Instagram,IN_527977,short_video,2024-12-06 19:54:37,@robertmorse,1835418,42381,634,10135,315726,16.83,"['#Fit', '#Gaming']",-0.94,Tech,,,,,,,3562.0,16278.0,False,,,
Facebook,FA_100548,short_video,2024-02-25 08:01:47,@sandovaljason,346886,23290,7079,16921,912410,5.18,"['#Tech', '#Fashion']",-0.7,Fitness,,,,,,,,,,,,
LinkedIn,LI_643755,image,2024-03-27 08:22:02,@alison03,1210615,31770,9913,14434,884833,6.34,"['#Life', '#Fashion']",0.46,Fashion,,,,,,,,,,,,
LinkedIn,LI_635291,video,2024-09-17 03:37:19,@katelynparker,1246688,3760,2651,2104,407425,2.09,"['#Fit', '#Fashion']",-0.02,Fashion,,,,,,,,,,,,
TikTok,TI_532677,video,2024-05-26 02:48:25,@lalvarez,1011888,3218,7078,13642,65562,36.51,"['#Fit', '#Fashion']",0.94,Gaming,,,,,,,,,,goal,192.0,#well
TikTok,TI_268472,video,2024-02-15 19:37:42,@zriley,240512,36317,4306,19823,167134,36.17,"['#Fashion', '#Gaming']",-0.88,Education,,,,,,,,,,stop,204.0,#during
Twitter,TW_698913,video,2024-11-17 17:32:42,@hilljean,1802744,19355,7560,12129,947194,4.12,"['#Fashion', '#Life']",-0.51,Fashion,,,,4552.0,277.0,647807.0,,,,,,
LinkedIn,LI_171379,image,2024-04-23 04:46:33,@danielslaurie,1416473,28460,2870,8307,766827,5.17,"['#Fashion', '#Life']",0.81,Gaming,,,,,,,,,,,,
Instagram,IN_119101,reel,2024-10-11 13:46:26,@vadams,284427,20744,4859,4815,38710,78.58,"['#Life', '#Gaming']",0.74,Fitness,,,,,,,2964.0,15532.0,True,,,
YouTube,YO_734534,video,2024-12-17 20:08:59,@adrian50,1679575,46658,3533,3649,668465,8.05,"['#Gaming', '#Fashion']",-0.48,Fitness,45.01,3787.0,834.0,,,,,,,,,
YouTube,YO_807577,image,2024-05-16 03:25:14,@jenkinsveronica,663783,38788,8577,16776,394333,16.27,"['#Fit', '#Life']",-0.88,Fitness,53.43,7281.0,361.0,,,,,,,,,
YouTube,YO_338146,short_video,2024-05-12 09:54:33,@adamguzman,911447,15521,8899,13594,815526,4.66,"['#Tech', '#Life']",-0.71,Education,57.67,8007.0,52.0,,,,,,,,,
LinkedIn,LI_514171,video,2024-05-13 05:21:09,@denise47,1239354,35358,9173,2397,874795,5.36,"['#Fit', '#Fashion']",0.17,Education,,,,,,,,,,,,
TikTok,TI_483460,video,2024-08-30 06:55:34,@jessicabeck,902405,29028,5875,18730,865722,6.2,"['#Gaming', '#Life']",0.32,Tech,,,,,,,,,,sit,21.0,#hotel
LinkedIn,LI_377087,reel,2024-08-19 20:45:31,@lisa70,1835442,32940,9143,4211,691364,6.7,"['#Tech', '#Gaming']",-0.95,Education,,,,,,,,,,,,
YouTube,YO_930862,video,2024-01-01 23:21:58,@xboone,46391,40787,4340,4110,542195,9.08,"['#Tech', '#Fit']",-0.06,Gaming,29.18,5931.0,437.0,,,,,,,,,
TikTok,TI_929981,video,2024-01-25 17:00:23,@vsmith,1398381,28859,5155,17537,687245,7.5,"['#Fashion', '#Life']",-0.42,Fashion,,,,,,,,,,better,363.0,#themselves
Facebook,FA_420395,short_video,2024-02-18 23:37:42,@john50,1743379,12402,8381,1685,557398,4.03,"['#Fashion', '#Gaming']",0.91,Fashion,,,,,,,,,,,,
Facebook,FA_136820,image,2024-11-11 04:06:14,@jacob22,490974,12034,6542,16035,204390,16.93,"['#Tech', '#Life']",0.78,Tech,,,,,,,,,,,,
Twitter,TW_931215,reel,2024-12-08 08:13:18,@lloydaustin,1259983,13565,7374,3257,691329,3.5,"['#Fashion', '#Life']",-0.61,Tech,,,,4673.0,557.0,176954.0,,,,,,
YouTube,YO_748313,video,2024-09-08 20:19:19,@abigail60,201128,12815,1897,11057,37644,68.45,"['#Life', '#Fashion']",0.9,Fashion,58.21,5055.0,837.0,,,,,,,,,
Twitter,TW_602303,image,2024-05-10 18:27:03,@emullins,1152959,21403,7758,16475,785710,5.81,"['#Fashion', '#Fit']",0.7,Tech,,,,3672.0,1065.0,360789.0,,,,,,
Facebook,FA_144464,reel,2024-10-09 13:03:24,@bruceparker,149074,40318,9261,15901,325837,20.1,"['#Tech', '#Fit']",-0.4,Fashion,,,,,,,,,,,,
Instagram,IN_134624,reel,2024-11-06 19:52:29,@robertnunez,1594371,20334,4413,15213,447938,8.92,"['#Gaming', '#Tech']",-0.77,Gaming,,,,,,,247.0,7626.0,False,,,
YouTube,YO_875528,reel,2024-12-13 12:06:52,@tjones,1765026,4935,2413,1759,971212,0.94,"['#Gaming', '#Tech']",0.3,Fashion,49.73,5697.0,59.0,,,,,,,,,
YouTube,YO_222779,short_video,2024-07-16 21:45:04,@matthew20,439104,19250,6770,19171,586410,7.71,"['#Gaming', '#Fit']",-0.31,Gaming,22.04,7615.0,723.0,,,,,,,,,
Facebook,FA_188375,image,2024-11-01 15:35:34,@fneal,1647635,18538,973,10076,183376,16.13,"['#Fashion', '#Life']",0.29,Tech,,,,,,,,,,,,
YouTube,YO_422177,reel,2024-12-26 23:43:44,@brianna46,1716679,10600,7216,2693,693356,2.96,"['#Fashion', '#Fit']",0.57,Gaming,52.18,7769.0,982.0,,,,,,,,,
TikTok,TI_157579,video,2024-09-15 02:26:30,@andersonnicole,1893803,31275,5891,14787,720858,7.21,"['#Life', '#Tech']",0.24,Fashion,,,,,,,,,,example,153.0,#paper
Twitter,TW_573093,video,2024-05-06 09:45:27,@robinsonjulia,539458,17163,3732,4184,211343,11.87,"['#Gaming', '#Fashion']",0.82,Tech,,,,1860.0,1178.0,132327.0,,,,,,
LinkedIn,LI_641613,reel,2024-05-20 03:39:04,@johnstondonald,622511,18797,1531,12511,151795,21.63,"['#Gaming', '#Fit']",-0.62,Gaming,,,,,,,,,,,,
Twitter,TW_903518,reel,2024-06-26 11:15:55,@francis80,1629207,48744,6015,19893,261398,28.56,"['#Tech', '#Fashion']",0.85,Fashion,,,,3866.0,1727.0,172293.0,,,,,,
LinkedIn,LI_883948,reel,2024-03-11 22:02:07,@john95,678902,48684,4544,11536,509238,12.72,"['#Life', '#Fit']",-0.58,Tech,,,,,,,,,,,,
LinkedIn,LI_704743,short_video,2024-11-08 16:28:33,@rhondamurray,390097,34306,4448,12205,416766,12.23,"['#Gaming', '#Life']",-0.89,Education,,,,,,,,,,,,
Instagram,IN_443975,video,2024-01-27 01:00:17,@abigail53,1044428,40918,5969,8458,128219,43.16,"['#Life', '#Fit']",0.51,Education,,,,,,,2312.0,13390.0,True,,,
LinkedIn,LI_295956,short_video,2024-05-14 04:32:24,@tracy48,34446,11484,3026,8557,838116,2.75,"['#Life', '#Gaming']",0.8,Fitness,,,,,,,,,,,,
Instagram,IN_416595,video,2024-09-22 14:21:08,@shannonsullivan,1384320,29464,6090,11494,675620,6.96,"['#Fashion', '#Life']",-0.51,Gaming,,,,,,,127.0,13897.0,False,,,
Instagram,IN_603208,short_video,2024-02-13 18:52:46,@eoconnor,1254206,9244,493,2818,205091,6.12,"['#Fit', '#Life']",-0.42,Tech,,,,,,,940.0,14137.0,True,,,
TikTok,TI_925310,short_video,2024-04-19 22:23:47,@smithmelissa,1807503,23904,1656,1106,205568,12.97,"['#Life', '#Tech']",-0.53,Tech,,,,,,,,,,coach,106.0,#especially
Facebook,FA_100909,short_video,2024-09-24 17:03:59,@bennetttodd,1040657,9042,7808,3878,754564,2.75,"['#Tech', '#Fashion']",-0.93,Fashion,,,,,,,,,,,,
TikTok,TI_951707,reel,2024-10-18 21:23:56,@lmartinez,1397570,18506,4991,7433,95707,32.32,"['#Fit', '#Tech']",-0.25,Gaming,,,,,,,,,,person,460.0,#better
Twitter,TW_153817,short_video,2024-10-09 14:59:01,@sara22,266722,13737,5231,6349,173606,14.58,"['#Fashion', '#Tech']",0.21,Gaming,,,,543.0,481.0,702949.0,,,,,,
Twitter,TW_698023,reel,2024-09-11 11:07:12,@pollardjennifer,378486,33158,7276,3709,244254,18.07,"['#Gaming', '#Fashion']",0.84,Gaming,,,,1833.0,262.0,548054.0,,,,,,
Facebook,FA_202059,short_video,2024-07-10 16:35:42,@rweaver,886757,35612,7924,13128,307747,18.41,"['#Gaming', '#Life']",0.65,Tech,,,,,,,,,,,,
LinkedIn,LI_763469,reel,2024-07-27 22:18:39,@riverawhitney,1760288,6819,1234,4237,303183,4.05,"['#Fit', '#Fashion']",-0.31,Gaming,,,,,,,,,,,,
Twitter,TW_374839,image,2024-10-19 08:47:48,@wallacejennifer,1858855,6190,7112,134,389145,3.45,"['#Fit', '#Gaming']",-0.22,Fashion,,,,2658.0,1336.0,866194.0,,,,,,
LinkedIn,LI_269689,image,2024-04-10 07:46:27,@sierra38,1348475,47914,3406,9432,987337,6.15,"['#Fit', '#Life']",0.41,Tech,,,,,,,,,,,,
YouTube,YO_492109,short_video,2024-06-21 17:55:49,@juanyoung,1257872,14598,6560,18596,586498,6.78,"['#Gaming', '#Tech']",-0.04,Education,29.03,4423.0,768.0,,,,,,,,,
TikTok,TI_565087,video,2024-02-07 16:28:24,@areed,258390,47645,6631,18993,249582,29.36,"['#Gaming', '#Tech']",0.9,Gaming,,,,,,,,,,us,65.0,#environmental
YouTube,YO_683434,reel,2024-09-30 15:52:44,@charlesramirez,1814529,922,4557,1549,650665,1.08,"['#Fashion', '#Gaming']",0.96,Education,3.62,750.0,596.0,,,,,,,,,
TikTok,TI_296264,image,2024-03-25 19:47:11,@yorkjohn,983288,49476,1540,1978,974201,5.44,"['#Fit', '#Tech']",0.1,Gaming,,,,,,,,,,perhaps,266.0,#training
TikTok,TI_615958,video,2024-03-12 02:48:25,@hurstwalter,1065183,28802,2556,12070,110365,39.35,"['#Life', '#Gaming']",-0.36,Fashion,,,,,,,,,,see,327.0,#personal
YouTube,YO_800603,short_video,2024-08-19 16:07:07,@juliediaz,439910,12990,6615,13089,240351,13.6,"['#Gaming', '#Fit']",-0.68,Fashion,17.07,9221.0,173.0,,,,,,,,,
Facebook,FA_932204,image,2024-08-13 17:48:11,@valeriewatkins,357666,3088,457,15672,687420,2.8,"['#Life', '#Fit']",-0.04,Fashion,,,,,,,,,,,,
Facebook,FA_353394,short_video,2024-08-24 17:18:10,@cohenfrancisco,1622396,30169,2162,18518,437272,11.63,"['#Tech', '#Fashion']",-0.91,Gaming,,,,,,,,,,,,
Twitter,TW_607173,image,2024-09-05 11:47:18,@davidyoung,1083591,12837,874,6712,419197,4.87,"['#Fashion', '#Life']",-0.49,Gaming,,,,4799.0,1671.0,637193.0,,,,,,
Twitter,TW_543603,reel,2024-07-11 04:51:03,@turnerstacey,663964,17926,1271,9750,605175,4.78,"['#Gaming', '#Tech']",0.63,Fashion,,,,4498.0,137.0,875309.0,,,,,,
YouTube,YO_214358,image,2024-05-03 04:48:02,@millerralph,762850,2802,9817,16605,996947,2.93,"['#Fashion', '#Tech']",0.18,Education,13.03,9467.0,692.0,,,,,,,,,
LinkedIn,LI_324155,short_video,2024-09-11 23:42:40,@barnesmichael,875995,13751,3094,1690,75662,24.5,"['#Fashion', '#Life']",-0.33,Education,,,,,,,,,,,,
YouTube,YO_590492,short_video,2024-11-07 02:09:32,@nicholasharrington,247216,42696,8027,17307,151812,44.81,"['#Gaming', '#Life']",-0.86,Fitness,55.02,5823.0,38.0,,,,,,,,,
Twitter,TW_863397,reel,2024-05-23 15:11:10,@psmith,1161441,13009,7587,13178,663950,5.09,"['#Fashion', '#Life']",-0.98,Fitness,,,,548.0,1136.0,826459.0,,,,,,
Instagram,IN_954680,video,2024-08-03 22:38:48,@pscott,784947,7949,1674,2033,227684,5.12,"['#Fit', '#Life']",-0.83,Education,,,,,,,2216.0,3595.0,True,,,
Twitter,TW_854416,reel,2024-11-09 04:28:59,@amberrobinson,872830,40965,1819,15705,2010,2909.9,"['#Life', '#Gaming']",0.45,Tech,,,,2450.0,469.0,23742.0,,,,,,
TikTok,TI_246377,image,2024-05-08 21:09:55,@heathervalenzuela,1843753,17068,2752,8743,410018,6.97,"['#Fashion', '#Fit']",-0.35,Gaming,,,,,,,,,,yes,196.0,#professor
