platform,product_id,product_name,category,price,discount,sales_volume,ratings,reviews,seller_name,trend_score,search_rank,click_through_rate,assured_tag,exchange_offered,amazon_choice_badge,fulfillment_type,fashion_size,outfit_recommendations
Flipkart,FLI_175122,Virtual analyzing system engine,Home,468.76,6%,3943,3.1,1809,Blankenship Ltd,28,#5,6.61%,False,False,,,,
Myntra,MYN_423128,Diverse stable initiative,Fitness,470.33,1%,6338,3.4,453,"Esparza, Wood and Ayala",48,#19,3.8%,,,,,XL,True
Flipkart,FLI_958599,Right-sized client-server benchmark,Electronics,373.73,47%,7629,2.6,1496,"Hunter, Warren and Eaton",36,#25,1.33%,False,True,,,,
Flipkart,FLI_371360,Cross-platform didactic hardware,Electronics,163.69,42%,9173,3.2,1262,Taylor-Perez,6,#1,8.12%,True,True,,,,
Myntra,MYN_577861,Public-key national challenge,Home,90.88,9%,6471,4.3,1048,Johns-Dominguez,28,#12,2.78%,,,,,S,True
Meesho,MEE_239876,Self-enabling web-enabled matrix,Electronics,405.09,37%,8335,2.6,870,"Wilson, Gill and Morrison",70,#20,5.68%,,,,,,
Flipkart,FLI_373769,Team-oriented neutral portal,Electronics,159.74,40%,3656,3.7,1983,Rivera-Wood,75,#72,7.7%,False,True,,,,
Flipkart,FLI_577261,Assimilated even-keeled analyzer,Electronics,483.34,47%,4844,2.5,1367,Hoffman LLC,89,#41,4.93%,False,True,,,,
Meesho,MEE_334847,Innovative scalable knowledgebase,Electronics,67.39,22%,5945,3.0,1158,Cook Ltd,47,#5,0.81%,,,,,,
Myntra,MYN_865226,Monitored homogeneous data-warehouse,Fitness,228.06,11%,6646,2.7,1405,Mcmahon-Ray,54,#20,7.34%,,,,,S,False
Flipkart,FLI_782193,Public-key modular utilization,Fashion,259.41,39%,5960,4.7,1324,Duncan-Prince,89,#86,0.49%,True,False,,,,
Myntra,MYN_291646,User-centric encompassing capacity,Beauty,214.44,32%,612,2.7,708,Rice PLC,20,#79,7.33%,,,,,L,False
Amazon,AMA_726981,Secured tertiary database,Fitness,129.27,43%,6759,1.4,1901,"Becker, Schwartz and Reyes",9,#10,8.11%,,,True,FBM,,
Flipkart,FLI_302137,Mandatory exuding toolset,Fitness,53.69,22%,5031,1.3,864,Kerr LLC,46,#52,7.83%,True,True,,,,
Amazon,AMA_753574,Proactive 24/7 infrastructure,Fitness,140.23,48%,3277,2.6,1451,Todd LLC,2,#72,5.91%,,,True,FBM,,
Meesho,MEE_288738,Pre-emptive foreground approach,Beauty,308.76,11%,6179,1.6,401,Graham LLC,98,#17,0.77%,,,,,,
Myntra,MYN_833633,Decentralized bifurcated data-warehouse,Fitness,493.3,28%,627,1.2,1215,Johnson PLC,64,#83,0.58%,,,,,L,True
Amazon,AMA_687214,Synchronized zero tolerance matrices,Electronics,360.02,38%,3986,1.6,279,Lucas-Bennett,97,#28,4.17%,,,True,FBA,,
Myntra,MYN_348631,Cloned eco-centric throughput,Home,326.64,37%,1338,1.2,138,Mahoney Group,91,#21,5.18%,,,,,L,True
Meesho,MEE_635789,Down-sized cohesive superstructure,Home,163.88,15%,5339,3.6,82,Saunders-Love,28,#67,2.43%,,,,,,
Myntra,MYN_943388,Universal background standardization,Home,65.5,37%,3472,4.5,624,Torres-Kennedy,100,#35,0.91%,,,,,S,True
Meesho,MEE_357134,Optimized executive customer loyalty,Fitness,340.51,50%,7853,3.1,1042,Garcia-Morris,58,#100,2.83%,,,,,,
Meesho,MEE_766811,Proactive system-worthy Internet solution,Home,415.21,34%,9910,3.1,1648,"Deleon, Reid and Coleman",17,#52,5.5%,,,,,,
Meesho,MEE_724144,Synchronized asymmetric pricing structure,Home,381.26,38%,8801,2.1,1862,Hunter Inc,12,#69,9.36%,,,,,,
Myntra,MYN_959742,Persistent object-oriented secured line,Fashion,17.25,19%,6603,4.9,83,Fernandez-Johnson,10,#54,5.21%,,,,,M,True
Amazon,AMA_643744,Multi-tiered transitional Internet solution,Fitness,412.79,3%,1773,3.9,299,Norris-David,22,#50,0.54%,,,False,FBA,,
Flipkart,FLI_667411,Managed object-oriented structure,Fitness,304.41,15%,6847,3.2,1468,Thompson-Barnes,12,#45,2.52%,False,True,,,,
Flipkart,FLI_451467,Diverse zero-defect application,Beauty,313.33,50%,59,2.9,566,Clay Group,82,#36,6.88%,False,True,,,,
Myntra,MYN_471418,Pre-emptive executive emulation,Electronics,390.05,4%,6668,4.9,1480,King-Perry,36,#50,9.97%,,,,,XL,False
Meesho,MEE_792656,Business-focused needs-based application,Electronics,409.14,22%,6843,3.6,1220,Washington LLC,5,#19,5.49%,,,,,,
Amazon,AMA_154384,Reverse-engineered zero tolerance budgetary management,Fitness,111.4,1%,5662,3.2,799,Garcia-Rogers,39,#68,2.85%,,,False,FBM,,
Flipkart,FLI_286616,Streamlined zero tolerance system engine,Beauty,465.94,10%,5603,2.5,1117,Armstrong-Peterson,33,#79,3.26%,False,True,,,,
Meesho,MEE_218789,Multi-channeled needs-based system engine,Home,464.99,5%,4493,1.0,307,Hernandez-Garcia,78,#29,4.08%,,,,,,
Myntra,MYN_910184,Assimilated holistic challenge,Fashion,390.59,33%,3284,3.3,1906,Ayers-Jones,68,#83,8.19%,,,,,L,True
Myntra,MYN_180322,Pre-emptive uniform analyzer,Electronics,326.71,22%,8729,1.5,1624,Schwartz-Smith,10,#3,4.85%,,,,,L,True
Myntra,MYN_544401,Programmable bifurcated conglomeration,Fitness,157.95,15%,7666,3.7,1916,Perez-Wright,46,#52,3.09%,,,,,XL,True
Flipkart,FLI_897645,Secured 6thgeneration migration,Fashion,358.59,24%,9580,3.8,936,Burke-Benjamin,70,#25,1.29%,False,False,,,,
Myntra,MYN_219271,Persistent analyzing pricing structure,Beauty,238.81,4%,1068,2.0,962,Brown-Smith,24,#87,6.24%,,,,,S,True
Myntra,MYN_988073,Balanced tangible focus group,Beauty,206.99,33%,179,2.2,1152,"Castro, Anderson and Watson",18,#44,1.47%,,,,,XL,False
Meesho,MEE_333836,Devolved systemic orchestration,Fashion,422.24,44%,9752,3.5,867,"Davis, Lopez and Patterson",95,#8,2.14%,,,,,,
Myntra,MYN_879933,Open-source fault-tolerant synergy,Fashion,423.31,20%,1444,3.9,1351,Davis Inc,100,#3,2.52%,,,,,M,False
Meesho,MEE_144999,Face-to-face systemic pricing structure,Electronics,383.26,24%,6268,1.3,670,"Love, King and Hansen",70,#67,5.53%,,,,,,
Flipkart,FLI_890706,Expanded optimizing groupware,Fashion,228.6,12%,7481,1.8,133,Young-Hendricks,57,#21,1.29%,True,True,,,,
Amazon,AMA_487579,Fully-configurable zero-defect moderator,Fashion,92.13,31%,425,3.6,548,Daniel Inc,59,#65,8.58%,,,True,FBM,,
Myntra,MYN_528962,Balanced intangible attitude,Fashion,275.58,44%,6856,4.0,791,Foster-Grant,48,#34,5.62%,,,,,S,False
Myntra,MYN_863958,Exclusive client-server budgetary management,Home,293.18,49%,1186,3.1,99,Walker Group,96,#17,5.13%,,,,,M,False
Meesho,MEE_723759,Business-focused tertiary model,Fitness,23.76,15%,8013,3.5,1259,Jones PLC,60,#96,2.29%,,,,,,
Meesho,MEE_498938,Implemented radical software,Fitness,461.37,46%,5813,4.1,742,Pratt-Zuniga,3,#79,1.66%,,,,,,
Flipkart,FLI_768040,Quality-focused regional ability,Home,94.04,35%,9042,3.9,942,Hall Inc,63,#67,5.32%,False,False,,,,
Amazon,AMA_114501,Assimilated 5thgeneration hardware,Home,427.47,35%,5784,5.0,1249,Patel Ltd,19,#47,7.11%,,,True,FBM,,
Flipkart,FLI_148890,Distributed analyzing structure,Home,279.52,26%,8669,1.7,840,Hernandez-Morris,99,#36,2.98%,True,False,,,,
Flipkart,FLI_876463,Right-sized solution-oriented open architecture,Electronics,475.48,19%,8852,2.5,1063,Oconnor Group,90,#39,0.91%,True,True,,,,
Flipkart,FLI_511183,Universal encompassing encryption,Home,21.62,1%,8432,3.5,1154,Gonzalez Group,82,#38,3.88%,True,False,,,,
Amazon,AMA_839480,Expanded secondary utilization,Fitness,75.76,30%,3657,3.2,1564,Gonzalez Group,93,#52,2.73%,,,False,FBA,,
Meesho,MEE_244354,Progressive intangible capability,Electronics,450.33,50%,5694,3.2,1949,Brown-Rogers,90,#46,4.51%,,,,,,
Meesho,MEE_281740,Expanded foreground framework,Home,90.91,3%,7622,3.7,1820,Williams LLC,10,#56,1.97%,,,,,,
Amazon,AMA_285151,Front-line responsive collaboration,Fashion,348.21,21%,4089,2.3,56,"Mullen, Nguyen and Lindsey",65,#68,5.51%,,,False,FBM,,
Myntra,MYN_692410,Sharable needs-based software,Electronics,67.08,36%,9947,4.6,124,Brown Inc,6,#2,9.63%,,,,,M,True
Myntra,MYN_965696,Profound solution-oriented collaboration,Home,437.58,9%,8841,3.4,238,Travis Inc,89,#26,4.91%,,,,,L,False
Flipkart,FLI_111199,Right-sized well-modulated solution,Fitness,82.69,9%,7468,2.6,1290,Jackson Ltd,45,#95,2.81%,False,True,,,,
Myntra,MYN_463290,Horizontal real-time standardization,Fitness,89.63,20%,7149,3.2,1240,Hughes-Gamble,15,#98,3.43%,,,,,L,True
Meesho,MEE_422862,Streamlined upward-trending functionalities,Home,212.6,29%,8739,4.1,1712,Johnson Group,13,#18,0.68%,,,,,,
Meesho,MEE_362471,Optional 5thgeneration complexity,Fashion,352.31,30%,6468,4.3,619,"Alexander, Robinson and Hobbs",5,#94,1.97%,,,,,,
Flipkart,FLI_597012,Operative foreground support,Fashion,274.94,2%,4358,1.7,1655,Williams-Miranda,18,#97,8.69%,False,True,,,,
Flipkart,FLI_600443,Self-enabling bottom-line circuit,Home,39.14,29%,9425,4.2,1177,"Graves, Chapman and Mcconnell",90,#59,0.69%,False,False,,,,
Flipkart,FLI_842958,Virtual content-based solution,Fitness,238.2,7%,8470,4.2,1225,"Wagner, Brooks and Robinson",51,#38,5.7%,False,False,,,,
Flipkart,FLI_951972,Diverse transitional knowledge user,Home,150.71,25%,4263,1.7,878,Ross Group,12,#69,3.55%,True,False,,,,
Flipkart,FLI_149121,Persistent systemic Graphical User Interface,Electronics,111.75,15%,41,1.2,1993,Combs-Rice,75,#32,2.45%,False,False,,,,
Meesho,MEE_544269,Adaptive real-time projection,Home,409.81,39%,1162,3.4,673,Brown-Anderson,73,#97,4.07%,,,,,,
Amazon,AMA_281311,Reactive disintermediate throughput,Electronics,230.57,9%,822,2.7,78,"Williams, Ashley and Turner",28,#53,5.64%,,,False,FBA,,
Meesho,MEE_504874,Cloned logistical array,Fitness,290.72,48%,857,3.0,1748,"Green, Johnson and Mayo",85,#23,1.98%,,,,,,
Flipkart,FLI_520753,Enhanced well-modulated algorithm,Electronics,404.91,10%,8507,1.4,97,"Cobb, Sanchez and Roberson",93,#85,6.57%,True,True,,,,
Amazon,AMA_607126,Synchronized clear-thinking approach,Fitness,397.11,28%,3787,1.1,815,"Mitchell, Rivera and Jackson",42,#20,2.01%,,,False,FBA,,
Myntra,MYN_674214,Reverse-engineered mission-critical access,Fashion,263.85,47%,5029,1.9,1153,"Beck, Fuentes and Stevens",24,#43,5.68%,,,,,M,False
Meesho,MEE_730276,Stand-alone incremental methodology,Electronics,104.4,17%,8954,1.0,24,"Floyd, James and Morgan",20,#61,0.66%,,,,,,
Meesho,MEE_707762,Down-sized logistical knowledge user,Beauty,157.85,14%,5296,2.5,1900,Simon Group,10,#79,9.05%,,,,,,
Meesho,MEE_386493,Seamless heuristic portal,Fashion,329.91,31%,5783,3.4,58,"Holland, Johnson and Flynn",27,#24,4.32%,,,,,,
Meesho,MEE_891460,Virtual well-modulated neural-net,Fashion,430.86,28%,1988,2.0,1358,"Mayer, Keller and Gallegos",50,#35,8.51%,,,,,,
Myntra,MYN_629136,Diverse uniform collaboration,Home,300.42,9%,9667,2.0,713,"Ortiz, Peters and Fitzgerald",40,#49,0.42%,,,,,L,True
Myntra,MYN_307820,Decentralized explicit product,Fitness,263.18,42%,504,4.6,446,Mason Inc,12,#52,3.98%,,,,,XL,False
Flipkart,FLI_912632,Persevering impactful flexibility,Fitness,240.55,10%,9461,2.2,1075,Crawford-Ruiz,25,#98,5.01%,False,False,,,,
Flipkart,FLI_253936,Profit-focused object-oriented task-force,Home,339.71,3%,4047,4.1,1101,Turner Inc,75,#89,3.23%,False,True,,,,
Meesho,MEE_382323,Sharable tertiary process improvement,Beauty,427.04,35%,5556,3.1,552,Hall-Hill,74,#89,5.51%,,,,,,
Myntra,MYN_572329,Optional interactive installation,Fitness,229.71,11%,6427,4.7,1251,"Ballard, Rhodes and Lang",48,#35,6.66%,,,,,S,True
Myntra,MYN_544336,De-engineered real-time encryption,Home,258.37,37%,2105,2.3,426,Myers and Sons,17,#3,5.4%,,,,,L,False
Myntra,MYN_566398,Multi-channeled 5thgeneration software,Beauty,109.9,38%,1494,3.0,1132,Elliott and Sons,25,#51,1.88%,,,,,M,False
Myntra,MYN_987087,Universal encompassing toolset,Fitness,379.4,6%,1912,3.5,765,Porter Inc,76,#31,3.29%,,,,,XL,False
Myntra,MYN_545195,Exclusive methodical product,Home,359.04,1%,2939,1.2,133,Arnold LLC,55,#51,8.47%,,,,,L,False
Myntra,MYN_447849,Down-sized encompassing time-frame,Home,125.01,30%,4384,1.7,1321,"Rios, Lopez and Beltran",37,#62,3.87%,,,,,M,False
Flipkart,FLI_850544,Cross-group background paradigm,Electronics,329.06,29%,4953,3.3,1888,Banks-Church,1,#4,3.57%,True,False,,,,
Amazon,AMA_544115,Ergonomic secondary utilization,Electronics,192.05,46%,4351,3.0,778,"Martin, Petty and Todd",25,#53,3.31%,,,False,FBM,,
Myntra,MYN_115883,Down-sized bifurcated superstructure,Home,287.82,44%,4145,1.6,196,Becker and Sons,55,#32,9.69%,,,,,L,False
Amazon,AMA_813075,Pre-emptive intangible website,Beauty,15.92,49%,9559,3.8,1314,Duarte-Anderson,11,#85,3.31%,,,False,FBM,,
Flipkart,FLI_306955,Object-based dedicated algorithm,Electronics,336.67,23%,4281,1.8,509,Williams-Reed,7,#30,8.4%,True,False,,,,
Flipkart,FLI_126952,Ergonomic tangible protocol,Fitness,228.9,13%,7374,5.0,159,Lawson Group,91,#66,6.37%,False,False,,,,
Myntra,MYN_816789,Implemented secondary matrix,Beauty,382.95,22%,5977,3.3,1147,"Burke, Rodriguez and Adams",1,#71,2.32%,,,,,M,True
Myntra,MYN_586529,Profit-focused attitude-oriented emulation,Electronics,143.62,32%,4159,4.0,106,Thomas Group,86,#82,8.72%,,,,,XL,False
Meesho,MEE_253145,Stand-alone object-oriented projection,Home,51.78,12%,5919,4.3,1772,Thomas and Sons,44,#32,6.26%,,,,,,
Amazon,AMA_340881,Synergistic discrete workforce,Beauty,385.47,35%,6919,2.1,368,Williams PLC,1,#24,8.75%,,,False,FBM,,
Flipkart,FLI_220207,Advanced maximized core,Fitness,101.25,49%,5787,1.9,1398,Thompson LLC,51,#77,2.53%,True,False,,,,
Myntra,MYN_604958,Switchable upward-trending intranet,Beauty,328.8,49%,1670,1.9,51,"Daniels, Cline and Klein",94,#4,3.33%,,,,,M,False
Myntra,MYN_165596,Enhanced high-level approach,Fitness,33.86,12%,4496,1.4,1703,Marks-Shaw,51,#44,6.0%,,,,,M,True
Meesho,MEE_774301,Adaptive mobile open architecture,Beauty,51.22,8%,4893,3.6,1307,Price Group,86,#4,3.15%,,,,,,
Myntra,MYN_754069,Multi-channeled composite standardization,Fashion,421.7,41%,7716,4.8,939,Ruiz PLC,68,#60,1.65%,,,,,M,False
Myntra,MYN_442184,Fully-configurable content-based moderator,Electronics,197.07,21%,1217,4.2,1145,Smith Inc,77,#68,5.42%,,,,,XL,True
Amazon,AMA_658744,Polarized fresh-thinking capability,Electronics,433.12,35%,4877,2.0,576,"Montoya, Griffith and Williamson",91,#81,4.62%,,,True,FBA,,
Meesho,MEE_289590,Polarized even-keeled middleware,Fashion,206.19,44%,9475,4.1,1855,Lawrence-Ellis,17,#29,4.63%,,,,,,
Meesho,MEE_764063,Public-key clear-thinking alliance,Fitness,477.15,22%,4202,4.8,1608,"Barnes, Wilson and Joseph",3,#79,6.96%,,,,,,
Flipkart,FLI_468811,Balanced leadingedge complexity,Beauty,267.66,44%,1912,1.0,671,Moore-Meza,43,#72,5.39%,False,False,,,,
Flipkart,FLI_542506,Polarized systematic paradigm,Fashion,16.39,46%,9237,1.8,1302,Herrera-Johnson,12,#64,5.08%,False,True,,,,
Flipkart,FLI_921129,Triple-buffered attitude-oriented forecast,Fitness,145.97,44%,894,2.9,182,White-Bryant,49,#76,2.06%,False,True,,,,
Amazon,AMA_915538,Self-enabling motivating superstructure,Fashion,444.17,41%,8566,3.4,1541,"Roy, Smith and Bonilla",65,#7,0.17%,,,False,FBM,,
Flipkart,FLI_889611,Fundamental 5thgeneration secured line,Home,497.22,37%,9472,4.2,1935,Gardner Inc,98,#70,9.37%,True,False,,,,
Myntra,MYN_965062,Open-architected clear-thinking superstructure,Fashion,154.89,46%,3350,3.0,1447,Kelly-Day,21,#39,9.76%,,,,,XL,True
Flipkart,FLI_192793,Compatible fresh-thinking circuit,Electronics,298.26,28%,5113,3.3,248,House-Reed,6,#30,2.87%,True,False,,,,
Meesho,MEE_455744,Object-based mobile throughput,Electronics,14.0,30%,3191,2.4,1299,Smith Ltd,10,#84,7.71%,,,,,,
Myntra,MYN_578041,Adaptive context-sensitive algorithm,Home,206.04,31%,8085,2.4,1336,"Moses, Petty and Davidson",97,#81,0.43%,,,,,XL,True
Myntra,MYN_165765,Re-engineered systemic projection,Fashion,355.98,27%,9855,2.3,1705,Wade Inc,51,#34,9.99%,,,,,M,False
Myntra,MYN_236735,Synergistic disintermediate implementation,Fashion,429.42,20%,4576,3.0,1317,"Kane, Hamilton and Davis",100,#87,6.94%,,,,,L,True
Flipkart,FLI_612929,Vision-oriented cohesive hub,Beauty,90.28,9%,4793,3.7,556,Bishop Ltd,7,#43,6.68%,True,False,,,,
Flipkart,FLI_656676,Sharable regional service-desk,Electronics,5.83,13%,1440,3.2,1331,"Rodriguez, Waller and Levy",39,#66,7.83%,False,True,,,,
Flipkart,FLI_482080,Multi-lateral bottom-line approach,Fitness,5.36,23%,2228,4.1,873,Fletcher PLC,8,#9,0.14%,False,True,,,,
Myntra,MYN_964457,Business-focused multimedia extranet,Fitness,326.63,25%,932,3.1,229,"Carter, Shah and Peterson",74,#41,3.73%,,,,,M,False
Meesho,MEE_897695,Intuitive context-sensitive groupware,Electronics,385.61,36%,5127,2.7,1082,"Holt, Pratt and Weaver",67,#91,1.52%,,,,,,
Amazon,AMA_622180,Cross-platform full-range initiative,Electronics,420.74,49%,9094,2.0,1174,Hicks Inc,87,#11,7.56%,,,True,FBA,,
Myntra,MYN_174137,Down-sized high-level core,Beauty,97.96,15%,6002,2.0,52,Hall Group,10,#66,3.94%,,,,,M,False
Myntra,MYN_725656,User-centric transitional infrastructure,Beauty,230.46,22%,8056,1.3,526,Brown-Miller,21,#46,1.88%,,,,,L,True
Myntra,MYN_603255,Seamless optimal Graphical User Interface,Home,316.6,36%,754,5.0,515,Rowe Inc,66,#6,9.03%,,,,,XL,True
Meesho,MEE_395872,Reverse-engineered foreground success,Beauty,27.62,1%,4602,4.2,1881,"Cole, Barrett and Johnson",0,#24,0.69%,,,,,,
Myntra,MYN_457522,Profound multi-tasking application,Fitness,495.64,32%,4742,4.1,1448,"Diaz, Lewis and Alexander",93,#66,9.8%,,,,,S,True
Flipkart,FLI_341594,Exclusive systemic archive,Home,331.95,8%,4433,4.0,1438,"Cook, Jones and Garcia",7,#52,6.88%,False,False,,,,
Meesho,MEE_655759,Inverse clear-thinking moratorium,Electronics,491.49,40%,1853,3.0,1917,Wright PLC,16,#100,1.19%,,,,,,
Meesho,MEE_253647,Inverse full-range success,Home,300.63,37%,8985,4.4,1184,Graves LLC,4,#57,4.81%,,,,,,
Flipkart,FLI_150046,Optimized methodical methodology,Fitness,423.21,33%,3619,4.9,1331,Stout Ltd,53,#78,9.22%,False,False,,,,
Meesho,MEE_799686,Devolved systemic frame,Fashion,79.67,34%,6596,1.1,619,Gordon-Torres,53,#35,6.35%,,,,,,
Meesho,MEE_176993,Balanced full-range software,Home,346.02,49%,8235,4.9,748,Hernandez Inc,41,#30,4.03%,,,,,,
Myntra,MYN_586683,Future-proofed demand-driven open architecture,Fitness,107.08,5%,7836,1.7,596,Velasquez-White,100,#37,1.01%,,,,,M,False
Amazon,AMA_956847,Horizontal holistic project,Electronics,481.6,35%,394,3.5,1976,Contreras PLC,72,#74,4.14%,,,False,FBM,,
Amazon,AMA_154737,Secured methodical migration,Fashion,438.16,29%,8290,4.3,101,"Vasquez, Brown and Beasley",27,#81,9.93%,,,True,FBM,,
Flipkart,FLI_435545,Synchronized local monitoring,Fashion,159.25,17%,9819,3.9,558,"Crawford, Stuart and Estes",95,#82,7.11%,True,False,,,,
Myntra,MYN_441848,Reduced neutral superstructure,Fashion,49.29,32%,454,1.2,1872,Miller PLC,81,#23,6.69%,,,,,L,True
Amazon,AMA_192969,Profit-focused actuating secured line,Fashion,203.4,23%,1561,4.4,1511,"Williamson, Cervantes and Marquez",77,#15,9.87%,,,False,FBA,,
Flipkart,FLI_762651,Enterprise-wide homogeneous instruction set,Beauty,209.8,0%,802,1.5,244,Sloan LLC,41,#64,1.44%,True,False,,,,
Amazon,AMA_586711,Streamlined user-facing frame,Fitness,472.26,8%,4746,2.2,71,Mccormick-Dorsey,11,#51,1.34%,,,True,FBM,,
Amazon,AMA_249671,Programmable zero administration emulation,Beauty,187.44,35%,2667,1.2,1365,"Hudson, Lopez and Jackson",10,#68,5.91%,,,False,FBA,,
Myntra,MYN_312823,Optional scalable circuit,Electronics,183.35,5%,5209,4.5,300,Munoz Ltd,16,#73,3.4%,,,,,L,False
Amazon,AMA_320055,Focused encompassing paradigm,Home,46.67,31%,9213,2.4,170,"Parker, Snow and Becker",79,#86,5.7%,,,False,FBM,,
Amazon,AMA_806594,Optimized leadingedge utilization,Fashion,22.16,22%,2973,3.0,915,Espinoza Group,97,#11,5.35%,,,False,FBM,,
Myntra,MYN_218884,Robust maximized projection,Home,160.55,13%,2726,1.5,1820,Rojas PLC,30,#5,4.82%,,,,,M,False
Flipkart,FLI_479444,Devolved contextually-based policy,Home,457.08,40%,7550,4.8,35,Baker-Hanson,61,#47,8.65%,True,False,,,,
Meesho,MEE_517197,Face-to-face tertiary encoding,Home,196.85,23%,8901,2.8,565,"Higgins, Rodriguez and Thomas",67,#30,4.62%,,,,,,
Meesho,MEE_904435,Persevering context-sensitive productivity,Beauty,326.3,34%,118,2.2,1107,Reyes Inc,38,#63,0.62%,,,,,,
Flipkart,FLI_265508,Decentralized motivating capability,Fashion,39.82,43%,496,3.0,460,Brown-Scott,82,#60,2.99%,False,True,,,,
Myntra,MYN_922435,Reactive optimizing synergy,Fitness,204.48,8%,8965,2.0,276,Gonzalez PLC,23,#78,8.13%,,,,,M,False
Flipkart,FLI_633819,Synergistic systemic encryption,Fitness,455.1,8%,5246,1.7,782,Ross-Smith,91,#61,2.03%,False,True,,,,
Flipkart,FLI_508051,Face-to-face tertiary functionalities,Fashion,109.76,43%,7150,3.4,681,Martinez-Jensen,18,#91,2.23%,True,False,,,,
Meesho,MEE_503335,Streamlined web-enabled encryption,Home,384.55,46%,9971,1.7,771,Howe PLC,32,#29,5.14%,,,,,,
Amazon,AMA_361633,Public-key incremental installation,Fitness,113.17,11%,2196,5.0,980,"Roberts, Thompson and Larson",1,#24,4.34%,,,False,FBM,,
Meesho,MEE_430632,Innovative local time-frame,Fashion,157.48,46%,3510,2.3,98,Foley-Banks,1,#5,6.1%,,,,,,
Myntra,MYN_372034,Implemented 5thgeneration groupware,Fitness,467.08,15%,8619,2.1,807,"Barrera, Alvarez and Hogan",25,#9,2.36%,,,,,S,False
Amazon,AMA_633222,Persevering neutral toolset,Electronics,366.81,15%,7776,3.3,187,"Bean, Aguilar and White",73,#75,8.62%,,,False,FBM,,
Flipkart,FLI_952074,Automated high-level info-mediaries,Electronics,120.88,29%,3129,1.3,364,Murray-Parker,61,#21,9.98%,False,True,,,,
Myntra,MYN_370905,Stand-alone real-time toolset,Electronics,13.99,36%,7691,3.5,634,"Carpenter, Johnson and Smith",100,#49,6.42%,,,,,XL,True
Myntra,MYN_444594,Multi-layered bandwidth-monitored contingency,Fashion,5.57,7%,8173,3.6,175,"Wilson, Martin and Cooper",21,#26,1.86%,,,,,L,False
Flipkart,FLI_412407,Vision-oriented didactic frame,Fitness,173.09,18%,3103,4.7,1472,Smith-Lopez,82,#22,6.92%,False,True,,,,
Flipkart,FLI_886983,Balanced zero tolerance core,Beauty,176.58,6%,5932,3.4,1966,Graves Ltd,78,#3,1.92%,True,False,,,,
Myntra,MYN_451342,Intuitive exuding array,Home,193.93,29%,1264,1.7,1245,"Fields, Anderson and Smith",18,#44,4.63%,,,,,M,True
